n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
235,0.3510454034240995,1.0,160.0,56.1672645478559,6.991163551583529,6.64011814815943,235,6.991163551583529,112.0,33.21607597800903,1.8959399312734604e-06,1.3192363299895078,53.365117051173,604.2199422789272,87657,0.0068930027525346,0.0027010300607428,0.0519714350460219,0.0279080803796833,112.0,672.0,0.0338821492956152,1.0,0.0654614306986332,0.0338821492956152,0.4917730579950979,0.4929469861090183,112.0,0.0347550697624683,1.0,0.0671599335968494,0.0347550697624683,0.491748183965683,0.4928621083498001,10.0,14,66,1316.0900192260742
245,0.3510454034240995,1.0,170.0,59.677718582096894,6.991163551583529,6.64011814815943,245,6.991163551583529,120.0,33.21607597800903,1.8959399312734604e-06,1.4939057200681418,51.21810408495367,640.8976621730253,93033,0.0068889282531255,0.0037456686474025,0.0612018680058263,0.0352186732825988,120.0,720.0,0.0339154040440917,1.0,0.0655281455566485,0.0339154040440917,0.4917714715003967,0.4929412245750427,120.0,0.0294320337474346,1.0,0.0571792446076869,0.0294320337474346,0.4918803572654724,0.4930677056312561,10.0,14,66,1316.0900192260742
255,0.3510454034240995,1.0,180.0,63.18817261633789,6.991163551583529,6.64011814815943,255,6.991163551583529,125.0,33.21607597800903,1.8959399312734604e-06,1.393503953004256,58.3157808391843,682.0631194100715,98505,0.0069241471946608,0.0029375136468448,0.0541988343679537,0.0303055121346479,125.0,750.0,0.0337373671084642,1.0,0.0651965645551681,0.0337373671084642,0.4917702322006225,0.4929421825408935,125.0,0.0333157069981098,1.0,0.0644831135869026,0.0333157069981098,0.4919378496706486,0.4929634146392345,8.0,14,66,1316.0900192260742
265,0.3510454034240995,1.0,190.0,66.69862665057889,6.991163551583529,6.64011814815943,265,6.991163551583529,133.0,33.21607597800903,1.8959399312734604e-06,1.453562606824562,45.08865838078782,717.8463254878297,103693,0.0069228040994843,0.0017845158695857,0.0422435305056973,0.0219870847673698,133.0,798.0,0.0337120040943075,1.0,0.0651536502112123,0.0337120040943075,0.4917803144544587,0.4929434596595907,133.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4917733669281006,0.4929821074008941,10.0,14,66,1316.0900192260742
275,0.3510454034240995,1.0,200.0,70.20908068481988,6.991163551583529,6.64011814815943,275,6.991163551583529,143.0,33.21607597800903,1.8959399312734604e-06,1.4913909081369638,42.67612932692282,750.0412229569629,108922,0.0068860397620036,0.0018317813108261,0.042799314373319,0.0222198635611653,143.0,858.0,0.0333517416399884,1.0,0.064480976937534,0.0333517416399884,0.4917798286134546,0.4929461622988427,143.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.4918973952531814,0.4929533779621124,10.0,14,66,1316.0900192260742
285,0.3510454034240995,1.0,210.0,73.71953471906087,6.991163551583529,6.64011814815943,285,6.991163551583529,148.0,33.21607597800903,1.8959399312734604e-06,1.693622659193352,56.71383591112681,786.1683323639445,114517,0.0068650797031352,0.0033010748259656,0.0574549808629821,0.031953739430057,148.0,888.0,0.0332950465884563,1.0,0.0643768880919024,0.0332950465884563,0.4917822031153215,0.4929455792581713,148.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.4915363639593124,0.492745965719223,10.0,14,66,1316.0900192260742
295,0.3510454034240995,1.0,220.0,77.22998875330187,6.991163551583529,6.64011814815943,295,6.991163551583529,158.0,33.21607597800903,1.8959399312734604e-06,1.720645264023915,49.140087474137545,825.0075043833349,119738,0.0068901059344847,0.0020935391276315,0.045755208748639,0.0238364671232225,158.0,948.0,0.0332284020849421,1.0,0.0642561968651753,0.0332284020849421,0.4917666436750678,0.4929329454898834,158.0,0.0333157069981098,1.0,0.0644831135869026,0.0333157069981098,0.4916990160942077,0.4928784281015396,10.0,14,66,1316.0900192260742
305,0.3510454034240995,1.0,230.0,80.74044278754286,6.991163551583529,6.64011814815943,305,6.991163551583529,168.0,33.21607597800903,1.8959399312734604e-06,1.8127455490175637,56.863764410838485,860.2063598379027,125370,0.0068613413084302,0.0019138426005164,0.0437474867908601,0.0221933598181722,168.0,1008.0,0.0332335988059639,1.0,0.0642697038128972,0.0332335988059639,0.4917626182238261,0.4929297004072439,168.0,0.0333157069981098,1.0,0.0644831135869026,0.0333157069981098,0.4918892711400985,0.4929546654224396,10.0,14,66,1316.0900192260742
75,1.7937508450724335,1.0,0.0,0.0,8.433868993231863,6.64011814815943,75,8.433868993231863,,35.80041325697675,6.727874279022217e-06,,,0.0,0,,,,,,,,,,,,,,,,,,,,,15,67,1227.4184041023254
85,1.7937508450724335,1.0,10.0,17.937508450724337,8.433868993231863,6.64011814815943,85,8.433868993231863,34.0,35.80041325697675,6.727874279022217e-06,0.8951785019598901,73.99858252913691,45.91531424620189,5882,0.0078060717861614,0.0230939128349609,0.1519668149135231,0.0989410725693289,34.0,204.0,0.0407179010045879,1.0,0.0781124994597014,0.0407179010045879,0.5014939658782062,0.5027716107228223,34.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5012093087037405,0.5025990207990011,6.0,15,67,1227.4184041023254
95,1.0536606472123866,0.5874063558530832,17.937031779265418,32.17456591214844,7.693778795371816,6.64011814815943,95,7.693778795371816,37.0,35.80041325697675,6.727874279022217e-06,0.6153911501169205,51.7320098169148,82.83055254002102,11276,0.0073457389623998,0.0218872873934074,0.1479435277171916,0.0979925607111059,37.0,222.0,0.0397321455986113,1.0,0.0762818445627753,0.0397321455986113,0.5014700293540955,0.5027559673463976,37.0,0.0318053474649786,1.0,0.0616450369358062,0.0318053474649786,0.5012444674968719,0.502541434764862,10.0,15,67,1227.4184041023254
105,1.0346465709018116,0.5768061789317409,23.758094453189532,42.61610200271943,7.674764719061241,6.64011814815943,105,7.674764719061241,43.0,35.80041325697675,6.727874279022217e-06,0.6418284450192004,47.94416212895885,119.92396180564538,16526,0.0072566841223311,0.0169043650629074,0.1300167876195511,0.0904727153507035,43.0,258.0,0.038488705534228,1.0,0.0739813431404357,0.038488705534228,0.5014386190924534,0.5027305774910505,43.0,0.0294860560446977,1.0,0.0572829335927963,0.0294860560446977,0.5014244377613067,0.5027724444866181,10.0,15,67,1227.4184041023254
115,1.0346465709018116,0.5768061789317409,29.526156242506943,52.96256771173755,7.674764719061241,6.64011814815943,115,7.674764719061241,46.0,35.80041325697675,6.727874279022217e-06,0.678992809029296,53.91685037291609,158.46107927057892,21941,0.0072221448097433,0.0165072909919433,0.1284807027998497,0.0889455499992326,46.0,276.0,0.0378959369238304,1.0,0.0728816817636075,0.0378959369238304,0.5014259918876316,0.5027276407117429,46.0,0.0296724941581487,1.0,0.0576286703348159,0.0296724941581487,0.5012710988521576,0.5026188611984252,10.0,15,67,1227.4184041023254
125,1.0346465709018116,0.5768061789317409,35.29421803182435,63.30903342075567,7.674764719061241,6.64011814815943,125,7.674764719061241,49.0,35.80041325697675,6.727874279022217e-06,0.682995046954602,65.78434318397194,197.0604072387796,27788,0.007091564964689,0.0178003968389464,0.1334181278498031,0.0879765909258547,49.0,294.0,0.0373243643160985,1.0,0.071819604659567,0.0373243643160985,0.5014045664242336,0.5027161277070338,49.0,0.0333157069981098,1.0,0.0644831135869026,0.0333157069981098,0.501516604423523,0.5026602506637573,10.0,15,67,1227.4184041023254
135,0.6977510562566902,0.3889899526310825,40.12319868963847,71.97102155654818,7.33786920441612,6.64011814815943,135,7.33786920441612,53.0,35.80041325697675,6.727874279022217e-06,0.7447142249438912,51.32025246997364,235.48271406115964,33114,0.0071112736021368,0.0157585401878922,0.1255330242919857,0.0838975115820755,53.0,318.0,0.037021824141156,1.0,0.0712659072201207,0.037021824141156,0.5014093090903085,0.5027086442371584,53.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5012824892997741,0.5026838302612304,10.0,15,67,1227.4184041023254
145,0.6647746253267837,0.3706058882999101,43.92117789429344,78.78364996446555,7.304892773486213,6.64011814815943,145,7.304892773486213,60.0,35.80041325697675,6.727874279022217e-06,0.7315208760555834,49.817259832052514,273.8879933222197,38384,0.0071354729398243,0.0149215950043114,0.1221539807141439,0.078601705432459,60.0,360.0,0.0361325631228586,1.0,0.0696155360589424,0.0361325631228586,0.5013877193133036,0.5027026722828547,60.0,0.0293156532570719,1.0,0.0569613240659236,0.0293156532570719,0.5013071238994599,0.5026931166648865,10.0,15,67,1227.4184041023254
155,0.2608411354826154,0.1454165923874909,46.50129029773044,83.41172876851255,6.900959283642045,6.64011814815943,155,6.900959283642045,68.0,35.80041325697675,6.727874279022217e-06,0.8667505928315222,46.45547740906477,308.96607343060896,43653,0.0070777741147368,0.0093237976327253,0.096559813756683,0.0555168961823412,68.0,408.0,0.0353281050920486,1.0,0.0681221421588869,0.0353281050920486,0.5013753096846973,0.5027001719264423,68.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5014013528823853,0.502767550945282,10.0,15,67,1227.4184041023254
165,0.2608411354826154,0.1454165923874909,47.95545622160535,86.0201401233387,6.900959283642045,6.64011814815943,165,6.900959283642045,76.0,35.80041325697675,6.727874279022217e-06,1.0033767151180657,52.64059189707041,348.2055434533395,48994,0.0071071058385381,0.0085361168772136,0.0923911082150966,0.050547493343515,76.0,456.0,0.0347040505393555,1.0,0.0669640081101342,0.0347040505393555,0.5013759771459981,0.502705916762352,76.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5014477789402008,0.5027927458286285,10.0,15,67,1227.4184041023254
175,0.2608411354826154,0.1454165923874909,49.40962214548026,88.62855147816487,6.900959283642045,6.64011814815943,175,6.900959283642045,81.0,35.80041325697675,6.727874279022217e-06,1.1223269840702417,47.90924567403272,383.768975306768,54297,0.0070679591009957,0.0123489332705785,0.1111257543082547,0.0635674147208941,81.0,486.0,0.0343766145086214,1.0,0.0663563451833195,0.0343766145086214,0.501377374301722,0.5027095395841716,81.0,0.0297454636543989,1.0,0.0577721282839775,0.0297454636543989,0.5012963593006134,0.5026846528053284,10.0,15,67,1227.4184041023254
185,0.2608411354826154,0.1454165923874909,50.86378806935517,91.23696283299104,6.900959283642045,6.64011814815943,185,6.900959283642045,87.0,35.80041325697675,6.727874279022217e-06,1.58752878382802,45.24526514997706,421.5911672010552,59419,0.0070952248809481,0.0123847000517376,0.1112865672565095,0.0650618722695383,87.0,522.0,0.0340333712212313,1.0,0.0657193468048654,0.0340333712212313,0.5013755868221151,0.502710603434464,87.0,0.0287281181663274,1.0,0.055851511657238,0.0287281181663274,0.5010126948356628,0.5025121569633484,5.0,15,67,1227.4184041023254
195,0.2608411354826154,0.1454165923874909,52.31795399323008,93.8453741878172,6.900959283642045,6.64011814815943,195,6.900959283642045,92.0,35.80041325697675,6.727874279022217e-06,1.2996129759121686,46.15764852100983,457.5648392881267,64642,0.0070784449628434,0.0076322533748415,0.087362768813961,0.0451059607803622,92.0,552.0,0.0337450422508561,1.0,0.0651830514164074,0.0337450422508561,0.5013608958410181,0.5027028114899345,92.0,0.0286441845819354,1.0,0.0556929670274257,0.0286441845819354,0.5013806104660035,0.5027170836925506,10.0,15,67,1227.4184041023254
205,0.2608411354826154,0.1454165923874909,53.772119917105,96.45378554264336,6.900959283642045,6.64011814815943,205,6.900959283642045,100.0,35.80041325697675,6.727874279022217e-06,1.3570121019147336,51.85149070294574,498.7701534407679,69884,0.0071371151256477,0.0095611126624747,0.0977809422253374,0.0512671734905142,100.0,600.0,0.0333386523090303,1.0,0.0644270155578851,0.0333386523090303,0.5013617300987243,0.5027033865451813,100.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5011709570884705,0.5026160657405854,10.0,15,67,1227.4184041023254
215,0.2608411354826154,0.1454165923874909,55.22628584097991,99.0621968974695,6.900959283642045,6.64011814815943,215,6.900959283642045,105.0,35.80041325697675,6.727874279022217e-06,1.2541643159929663,42.524114553118125,532.9248615654651,75041,0.007101782513099,0.0056484852017262,0.0751564049281644,0.0353937120972562,105.0,630.0,0.0331111093894356,1.0,0.0640035587407293,0.0331111093894356,0.5013503636632647,0.5026980167343503,105.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5014805316925048,0.5028124630451203,10.0,15,67,1227.4184041023254
225,0.2608411354826154,0.1454165923874909,56.680451764854816,101.67060825229566,6.900959283642045,6.64011814815943,225,6.900959283642045,112.0,35.80041325697675,6.727874279022217e-06,1.312702805036679,46.03505687206052,569.0995435134973,80251,0.0070914947292058,0.0040765260264838,0.0638476783170997,0.0286145301271372,112.0,672.0,0.0328791392301874,1.0,0.0635733281129172,0.0328791392301874,0.5013544740421432,0.5027032707418714,112.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5013703405857086,0.5026986122131347,10.0,15,67,1227.4184041023254
235,0.2608411354826154,0.1454165923874909,58.134617688729726,104.27901960712182,6.900959283642045,6.64011814815943,235,6.900959283642045,117.0,35.80041325697675,6.727874279022217e-06,1.375605656998232,49.38811837695539,609.1554976392072,85444,0.0071292951832686,0.0041581328020342,0.0644835855240247,0.0291576523470684,117.0,702.0,0.0326945713569975,1.0,0.0632297851336308,0.0326945713569975,0.5013492815514915,0.5027003945448459,117.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.5012922346591949,0.5026978313922882,10.0,15,67,1227.4184041023254
245,0.1633916108658439,0.0910893568717711,59.31714743502604,106.40018333886412,6.803509759025274,6.64011814815943,245,6.803509759025274,124.0,35.80041325697675,6.727874279022217e-06,1.3655400790739805,46.40714273811318,645.454858370591,90664,0.0071191967966402,0.0036555692010919,0.0604613033360342,0.0273491157971751,124.0,744.0,0.0325085641666045,1.0,0.0628848704960077,0.0325085641666045,0.5013436333787057,0.5026992924751774,124.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5013414263725281,0.502712196111679,10.0,15,67,1227.4184041023254
255,0.1633916108658439,0.0910893568717711,60.22804100374375,108.03409944752256,6.803509759025274,6.64011814815943,255,6.803509759025274,128.0,35.80041325697675,6.727874279022217e-06,1.481966655002907,45.744670095155016,681.6430103608873,95866,0.0071103729201269,0.0035356899009626,0.0594616674922819,0.0267982426004994,128.0,768.0,0.0323851793800713,1.0,0.0626551689929328,0.0323851793800713,0.5013424889184535,0.5026990547776222,128.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.5013102412223815,0.5026727735996246,10.0,15,67,1227.4184041023254
265,0.1633916108658439,0.0910893568717711,61.13893457246146,109.668015556181,6.803509759025274,6.64011814815943,265,6.803509759025274,137.0,35.80041325697675,6.727874279022217e-06,1.8250739050563425,48.13079684204422,720.5973905045539,101051,0.0071310268132384,0.003286625486079,0.0573290980748789,0.0236449687880397,137.0,822.0,0.032133906712606,1.0,0.0621873827202476,0.032133906712606,0.5013386520156025,0.5026965284869619,137.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.5013120174407959,0.502530175447464,10.0,15,67,1227.4184041023254
275,0.1633916108658439,0.0910893568717711,62.04982814117917,111.30193166483944,6.803509759025274,6.64011814815943,275,6.803509759025274,141.0,35.80041325697675,6.727874279022217e-06,1.6438540578819811,50.248882109997794,757.0923984784167,106403,0.0071153294406963,0.0031396905429054,0.0560329415871183,0.0231938575292524,141.0,846.0,0.0321369749883599,1.0,0.0621953992873218,0.0321369749883599,0.5013344850100524,0.502690351601188,141.0,0.0300329759716987,1.0,0.0583086401224136,0.0300329759716987,0.5013082504272461,0.5026265442371368,10.0,15,67,1227.4184041023254
285,0.1633916108658439,0.0910893568717711,62.96072170989688,112.93584777349788,6.803509759025274,6.64011814815943,285,6.803509759025274,150.0,35.80041325697675,6.727874279022217e-06,1.848608038853854,37.81837996793911,789.3863723983523,111454,0.0070826203850768,0.0031907893299759,0.0564870722376011,0.0241800238058755,150.0,900.0,0.0319960077976187,1.0,0.0619344515601793,0.0319960077976187,0.5013341863950094,0.5026876493295034,150.0,0.0313216103240847,1.0,0.0607360806316137,0.0313216103240847,0.5012783706188202,0.5025389343500137,4.0,15,67,1227.4184041023254
295,0.1633916108658439,0.0910893568717711,63.87161527861459,114.56976388215632,6.803509759025274,6.64011814815943,295,6.803509759025274,154.0,35.80041325697675,6.727874279022217e-06,1.8663199099246413,28.935775474878028,810.1824109554291,115242,0.007030270309049,0.0017098894986279,0.0413508101326675,0.0195883484869909,154.0,924.0,0.0319600333399199,1.0,0.0618685841463602,0.0319600333399199,0.501333404284019,0.5026850831973089,154.0,0.0407843142747879,1.0,0.0783722624182701,0.0407843142747879,0.5009896993637085,0.5023375034332276,10.0,15,67,1227.4184041023254
305,0.1633916108658439,0.0910893568717711,64.78250884733231,116.20367999081476,6.803509759025274,6.64011814815943,305,6.803509759025274,164.0,35.80041325697675,6.727874279022217e-06,2.130056504160166,76.9316720420029,858.9027760855388,121121,0.0070912787715221,0.0021357325570014,0.0462139865949854,0.0232566823034249,164.0,984.0,0.0324980992505826,1.0,0.0628749059922084,0.0324980992505826,0.5013124466669269,0.5026638893092551,164.0,0.0317818368785083,1.0,0.0616030236706137,0.0317818368785083,0.5012314468622208,0.5024848431348801,8.0,15,67,1227.4184041023254
75,0.5233011012842139,1.0,0.0,0.0,7.163419249443644,6.64011814815943,75,7.163419249443644,,38.38797680102289,2.484070137143135e-06,,,0.0,0,,,,,,,,,,,,,,,,,,,,,16,68,1131.8435304164886
85,0.5233011012842139,1.0,10.0,5.233011012842139,7.163419249443644,6.64011814815943,85,7.163419249443644,31.0,38.38797680102289,2.484070137143135e-06,0.8544991600792855,51.717909331899136,39.01662364415824,5320,0.0073339518128117,0.0107428646438748,0.1036477913120913,0.0682057320666937,31.0,186.0,0.0404518497206511,1.0,0.0776098351324758,0.0404518497206511,0.4953870042677848,0.4965181014230174,31.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4949626356363296,0.4962102353572845,10.0,16,68,1131.8435304164886
95,0.5233011012842139,1.0,20.0,10.466022025684278,7.163419249443644,6.64011814815943,95,7.163419249443644,35.0,38.38797680102289,2.484070137143135e-06,0.5907334799412638,53.03807517699897,78.72682890389115,10662,0.0073838706531505,0.0100726904104477,0.1003627939549701,0.0693622330684579,35.0,210.0,0.0390928098665816,1.0,0.0750869308199201,0.0390928098665816,0.4953239245074136,0.4964755782059261,35.0,0.0287234522402286,1.0,0.0558427058160305,0.0287234522402286,0.4947804719209671,0.4961178302764892,10.0,16,68,1131.8435304164886
105,0.5233011012842139,1.0,30.0,15.699033038526418,7.163419249443644,6.64011814815943,105,7.163419249443644,40.0,38.38797680102289,2.484070137143135e-06,0.6446718061342835,44.56513414997608,114.548188860761,15834,0.0072343178515069,0.0096137394142031,0.0980496782972953,0.0686883242500115,40.0,240.0,0.0377762400079518,1.0,0.0726428672671318,0.0377762400079518,0.4952393285930156,0.4964247226715088,40.0,0.0289799189195036,1.0,0.0563271455466747,0.0289799189195036,0.4947967777649562,0.496115689476331,6.0,16,68,1131.8435304164886
115,0.5233011012842139,1.0,40.0,20.93204405136856,7.163419249443644,6.64011814815943,115,7.163419249443644,47.0,38.38797680102289,2.484070137143135e-06,0.7353214749600738,54.366973190102726,154.76325711631216,21205,0.007298432309187,0.0069250801098515,0.0832170662175224,0.0557567267790419,47.0,282.0,0.036457220528354,1.0,0.0701959997098496,0.036457220528354,0.4951801908777115,0.4963821248805269,47.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4950036108493805,0.4962723523378372,10.0,16,68,1131.8435304164886
125,0.5233011012842139,1.0,50.0,26.165055064210694,7.163419249443644,6.64011814815943,125,7.163419249443644,48.0,38.38797680102289,2.484070137143135e-06,0.8616512729786336,42.24318014201708,187.6809222674929,26395,0.0071104725238678,0.0067100479648089,0.0819148824378633,0.0551429727391663,48.0,288.0,0.0362927003297954,1.0,0.0698905501825114,0.0362927003297954,0.4951722510159015,0.4963775364061196,48.0,0.0333157069981098,1.0,0.0644831135869026,0.0333157069981098,0.4955794036388397,0.496664872765541,10.0,16,68,1131.8435304164886
135,0.5233011012842139,1.0,60.0,31.39806607705284,7.163419249443644,6.64011814815943,135,7.163419249443644,48.0,38.38797680102289,2.484070137143135e-06,0.8723289619665593,52.71832557907328,227.4542995558586,31721,0.0071704643471472,0.0067100479648089,0.0819148824378633,0.0551429727391663,48.0,288.0,0.0362927003297954,1.0,0.0698905501825114,0.0362927003297954,0.4951722510159015,0.4963775364061196,48.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4949943691492081,0.4962423264980316,10.0,16,68,1131.8435304164886
145,0.5233011012842139,1.0,70.0,36.63107708989498,7.163419249443644,6.64011814815943,145,7.163419249443644,55.0,38.38797680102289,2.484070137143135e-06,0.7311843161005527,41.96979765011929,261.2283076173626,36873,0.0070845417410398,0.0075072060183722,0.0866441343564136,0.0587745560230533,55.0,330.0,0.0353085704147815,1.0,0.0680634066462516,0.0353085704147815,0.4951384593139995,0.4963546725836667,55.0,0.0296589944511652,1.0,0.0576090633869171,0.0296589944511652,0.4950365632772445,0.4962054789066314,10.0,16,68,1131.8435304164886
155,0.5233011012842139,1.0,80.0,41.86408810273712,7.163419249443644,6.64011814815943,155,7.163419249443644,60.0,38.38797680102289,2.484070137143135e-06,0.937636499060318,48.25690231495537,299.27271690778434,42099,0.007108784458248,0.0069469366549549,0.0833482852550363,0.0567041299134961,60.0,360.0,0.0348161551170051,1.0,0.0671514451503753,0.0348161551170051,0.4951335315903027,0.4963458091020584,60.0,0.0287281181663274,1.0,0.055851511657238,0.0287281181663274,0.4951937884092331,0.4963502347469329,10.0,16,68,1131.8435304164886
165,0.5233011012842139,1.0,90.0,47.09709911557926,7.163419249443644,6.64011814815943,165,7.163419249443644,64.0,38.38797680102289,2.484070137143135e-06,0.8146340548992157,47.82838993193582,337.4471894123126,47304,0.0071335867878469,0.0071105896115428,0.0843243121023992,0.0578557759234979,64.0,384.0,0.0344251611095387,1.0,0.0664253812283277,0.0344251611095387,0.4951317198574543,0.4963429286144674,64.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.4949935764074326,0.4962078213691711,10.0,16,68,1131.8435304164886
175,0.5233011012842139,1.0,100.0,52.3301101284214,7.163419249443644,6.64011814815943,175,7.163419249443644,71.0,38.38797680102289,2.484070137143135e-06,0.8566530030220747,48.16799952788279,374.1530804799404,52573,0.0071168295604196,0.0070384152491932,0.0838952635682923,0.0576768840536819,71.0,426.0,0.0339296819563482,1.0,0.0655079363307482,0.0339296819563482,0.495113428209869,0.4963273141585605,71.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4950787514448166,0.4962812691926956,10.0,16,68,1131.8435304164886
185,0.5233011012842139,1.0,110.0,57.56312114126354,7.163419249443644,6.64011814815943,185,7.163419249443644,76.0,38.38797680102289,2.484070137143135e-06,1.1016252811532468,41.11784373386763,410.7996699013747,57586,0.0071336725923206,0.007206900268117,0.0848934642249743,0.0579861600345306,76.0,456.0,0.0335764299195848,1.0,0.0648517840983052,0.0335764299195848,0.4951082150402822,0.4963228204532673,76.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.49484583735466,0.4961057603359222,1.0,16,68,1131.8435304164886
195,0.5233011012842139,1.0,120.0,62.796132154105685,7.163419249443644,6.64011814815943,195,7.163419249443644,78.0,38.38797680102289,2.484070137143135e-06,1.1776375079061836,40.64144410798326,444.2700089167338,62696,0.0070860981389041,0.0073649712342142,0.0858194105911606,0.0582414946311163,78.0,468.0,0.0334585706631724,1.0,0.0646332036226223,0.0334585706631724,0.4951048657680169,0.4963189294705024,78.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.4947508424520492,0.4960797876119613,6.0,16,68,1131.8435304164886
205,0.5233011012842139,1.0,130.0,68.02914316694782,7.163419249443644,6.64011814815943,205,7.163419249443644,85.0,38.38797680102289,2.484070137143135e-06,1.051162852905691,42.02867636200972,476.4322188375518,67904,0.0070162614696859,0.0060048329960592,0.0774908574998318,0.0483966531671667,85.0,510.0,0.033124301407267,1.0,0.0640144583933493,0.033124301407267,0.4950789728585411,0.4962997559238882,85.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.49523985683918,0.4964757978916168,10.0,16,68,1131.8435304164886
215,0.5233011012842139,1.0,140.0,73.26215417978996,7.163419249443644,6.64011814815943,215,7.163419249443644,95.0,38.38797680102289,2.484070137143135e-06,1.1836642150301486,47.84521524701268,514.6958492966369,72912,0.0070591377180249,0.0078466348308117,0.0885812329492636,0.0550834968550136,95.0,570.0,0.0330314342520738,1.0,0.0638518803213772,0.0330314342520738,0.4950959080143978,0.4963182866573333,95.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.4948049932718277,0.4960964411497116,10.0,16,68,1131.8435304164886
225,0.5233011012842139,1.0,150.0,78.4951651926321,7.163419249443644,6.64011814815943,225,7.163419249443644,96.0,38.38797680102289,2.484070137143135e-06,1.1101681371219456,39.816761675989255,545.5057249921374,77509,0.0070379662360775,0.0079656567973448,0.0892505282748782,0.0560599153713376,96.0,576.0,0.0329936025082133,1.0,0.0637817552002767,0.0329936025082133,0.4950921582058072,0.4963156835486491,96.0,0.029399586841464,1.0,0.0571198686957359,0.029399586841464,0.4946960031986236,0.4960529863834381,10.0,16,68,1131.8435304164886
235,0.5233011012842139,1.0,160.0,83.72817620547424,7.163419249443644,6.64011814815943,235,7.163419249443644,100.0,38.38797680102289,2.484070137143135e-06,1.1448025228455665,51.41426283796318,587.271002531983,82712,0.007100191054889,0.007491651992341,0.0865543297145847,0.0539256371118508,100.0,600.0,0.0328498418815434,1.0,0.0635152797400951,0.0328498418815434,0.4950777465105057,0.4963056728243827,100.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4948196947574615,0.4961122035980224,10.0,16,68,1131.8435304164886
245,0.5233011012842139,1.0,170.0,88.96118721831638,7.163419249443644,6.64011814815943,245,7.163419249443644,110.0,38.38797680102289,2.484070137143135e-06,1.1592672099359334,41.45380717003718,619.7959465852473,87887,0.0070521914115312,0.0072157274397121,0.0849454380158944,0.052638617683508,110.0,660.0,0.032459879073907,1.0,0.062789747254415,0.032459879073907,0.4950542872602289,0.4962880847128955,110.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.4954813331365585,0.4966035485267639,10.0,16,68,1131.8435304164886
255,0.5233011012842139,1.0,180.0,94.19419823115852,7.163419249443644,6.64011814815943,255,7.163419249443644,120.0,38.38797680102289,2.484070137143135e-06,1.293796214973554,45.78326745913364,655.4267284872476,93110,0.0070392732089705,0.0066954530577595,0.0818257481344324,0.0518000767410934,120.0,720.0,0.0324417277704924,1.0,0.0627630988756815,0.0324417277704924,0.4950898744165897,0.4963143733640512,120.0,0.0287306537851691,1.0,0.0558560319244861,0.0287306537851691,0.4950417727231979,0.496217879652977,10.0,16,68,1131.8435304164886
